id,name,alias,cover,categories,directors,actors,score,dramma,regions,published_at,minute
80,拯救大兵瑞恩,Saving Private Ryan,https://p1.meituan.net/movie/a2a287c77415dc1f85b04d288f7d63ab1089754.jpg@464w_644h_1e_1c,剧情;历史;战争,史蒂文·斯皮尔伯格,汤姆·汉克斯;马特·达蒙;汤姆·塞兹摩尔;亚当·戈德堡;爱德华·伯恩斯;范·迪塞尔;巴里·佩珀;吉奥瓦尼·瑞比西;杰瑞米·戴维斯;保罗·吉亚玛提;克里·约翰逊;约翰·沙拉恩;哈里逊·杨;特德·丹森;丹尼斯·法里纳;Joerg Stadler;麦克斯·马蒂尼;丹兰·布鲁诺;丹尼尔·切尔奎拉;迪米特里·格里特萨斯;Ian Porter;Gary Sefton;Julian Spencer;史蒂夫·格里芬;William Marsh;Marc Cass;Markus Napier;彼得·迈尔斯;Paul Garcia;Seamus McQuade;Ronald Longridge;亚当·肖;罗尔夫·萨克森;洛克兰·艾肯;John Barnett;Maclean Burke;维克多·布克;Aiden Condron;Paschal Friel;Shane Hagan;Paul Hickey;尚恩约翰逊;莱尔德·曼辛托斯;Brian Maynard;Martin McDougall;Mark Phillips;Lee Rosen;安德鲁·斯科特;马修·夏普;文森特·沃尔什;Grahame Wood;Glenn Wrage;Crofton Hardester;马丁·哈伯;罗非洛·迪格托勒;尼吉尔·怀尼;Sam Ellis;恩里奇·雷德曼;Tilo Keiner;Stephan Grothgar;Stephane Cornicard;米歇尔·埃文斯;Martin Beaton;Anna Maguire;内森·菲利安;利兰·奥瑟;Michael Mantas;大卫·维格;瑞恩·赫斯特;Nick Brooks;Sam Scudder;John Walters;Dorothy Grumbar;James Innes-Smith;哈威·普雷斯内尔;代尔·戴;布莱恩·科兰斯顿;大卫·沃尔;埃里克·罗兰;Valerie Colgan;Amanda Boxer;凯思琳·拜荣;Rob Freeman;Thomas Gizbert;约翰·德·兰西;詹姆斯·恩布里;Declan Geraghty;Nina Muschallik;Neil Finnighan;Taylor Murphy;文森特·温特莱斯卡;德里克·李;若昂·科斯塔·梅内塞斯;Paul Sacks;马克·施泰因迈尔;Leo Stransky;Lee Aaron Rosen,8.9,,美国,1998-11-13,169
61,飞屋环游记,Up,https://p0.meituan.net/movie/f9356a376358f1576da3263d998eca7a94624.jpg@464w_644h_1e_1c,剧情;喜剧;动画;冒险,彼特·道格特;鲍勃·彼德森,爱德华·阿斯纳;乔丹·长井;鲍勃·彼德森;克里斯托弗·普卢默;戴尔里·林多;约翰·拉岑贝格;杰罗姆·兰福特;大卫·卡耶;米凯·麦高万;丹尼·曼恩;唐纳德·富利洛夫;杰斯·哈梅尔;乔什·库雷;艾丽·道克特;杰里米·利里;马克·安德鲁斯;布兰达∙查普曼;鲍伯·伯根;雪莉·琳恩;特蕾莎·甘泽尔;Bob Scott;托尼·弗希勒;瓦莱丽·拉普安特;Emma Coats;泰迪·牛顿;杰夫·皮金;约翰·齐甘;扬·拉布森;拉瑞恩·纽曼;保罗·伊丁;Sebastian Warholm;彼特·道格特;马克∙安德鲁斯,8.8,,美国,2009-08-04,96
15,借东西的小人阿莉埃蒂,借りぐらしのアリエッティ,https://p1.meituan.net/movie/640cc32445df972b066c9a04b194da141104515.jpg@464w_644h_1e_1c,动画;奇幻;冒险,米林宏昌,志田未来;神木隆之介;大竹忍;三浦友和;竹下景子;树木希林;藤原龙也;威尔·阿奈特;卡罗尔·博内特;凯瑞·柯克帕特里克;Dale Sison;奥莉薇娅·柯尔曼;Ray Gillon;Gracle Poletti;西尔莎·罗南;菲丽达·劳;汤姆·赫兰德;皮特·杰森;莫伊塞斯·阿里亚斯;卢克·阿伦-盖尔;艾米·波勒;史蒂夫·阿尔珀特;布丽奇·门德勒;马克·斯特朗;弗兰克·马歇尔;羽鸟慎一;杰拉尔丁·麦克伊万;大卫·亨瑞,8.8,,日本,2010-07-17,94
24,阿飞正传,Days of Being Wild,https://p0.meituan.net/movie/85215b28d568ea8e2c97766edd95f890210522.jpg@464w_644h_1e_1c,剧情;爱情;犯罪,王家卫,张国荣;张曼玉;刘德华;刘嘉玲;张学友;潘迪华;梁朝伟;Danilo Antunes;Hung Mei-Mei;Ling-Hung Ling;Tita Muñoz;阿莉西亚·阿隆索;Elena Lim So;Maritoni Fernandez;Angela Ponos;Nonong Talbo;Mei-Mei Hung,9.1,,中国香港,2018-06-25,94
39,穿条纹睡衣的男孩,The Boy in the Striped Pajamas,https://p1.meituan.net/movie/d5970e36c8868a4b746c80f3b3f8a404174615.jpg@464w_644h_1e_1c,剧情;战争,马克·赫尔曼,阿沙·巴特菲尔德;维拉·法梅加;大卫·休里斯;鲁伯特·弗兰德;杰克·塞隆;卡拉·霍根;理查德·约翰逊;大卫·海曼;谢拉·汉考克;安贝尔·比蒂;祖萨·霍尔;拉斯洛·阿隆;Henry Kingsmill;Zac Mattoon O'Brien;Gábor Harsai;贝拉·费斯彼姆;Domonkos Németh;阿提拉·埃杰德;伊凡·弗雷贝利;Charlie Baker;拉斯洛·纳道希;László Quitt;米哈利·绍鲍多什;泽索特·萨法尔·科夫卡;吉姆·诺顿;奥索利亚·茱莉娅·帕普,8.8,,英国;美国,2008-08-28,94
35,恐怖直播,더 테러 라이브,https://p0.meituan.net/movie/1da0af2570fe697d38c4a37fdfded19b254936.jpg@464w_644h_1e_1c,剧情;悬疑;犯罪,金秉宇;金秉祐,河正宇;李璟荣;李大为;金弘波;金素真;崔镇浩;Sung-chun Han;全惠真;Da-wit Lee;全慧珍;Jung Hyun Choi;崔代勋;姜信哲;韩成天;孙成灿;金海仁;崔德门;So-jin Kim,8.8,,韩国,2013-07-31,97
92,指环王3：王者无敌,The Lord of the Rings: The Return of the King,https://p0.meituan.net/movie/932bdfbef5be3543e6b136246aeb99b8123736.jpg@464w_644h_1e_1c,剧情;动作;奇幻;冒险,彼得·杰克逊,伊莱贾·伍德;伊恩·麦克莱恩;丽芙·泰勒;维果·莫腾森;西恩·奥斯汀;凯特·布兰切特;约翰·瑞斯-戴维斯;伯纳德·希尔;克里斯托弗·李;比利·博伊德;多米尼克·莫纳汉;奥兰多·布鲁姆;雨果·维文;米兰达·奥图;大卫·文翰;布拉德·道里夫;卡尔·厄本;约翰·诺贝尔;安迪·瑟金斯;伊安·霍姆;肖恩·宾;劳伦斯·马克奥雷;Paul Norell;马尔顿·索克斯;萨拉·贝克;David Aston;乔尔·托贝克;约翰·贝西;史蒂芬·乌瑞;萨德文·布罗菲;Noel Appleby;阿利斯泰尔·布朗宁;亚里桑德拉·奥斯汀;Richard Edge;Jason Fitch;布鲁斯·霍普金斯;Ian Hughes;布雷特·麦肯齐;Sarah McLeod;Maisie McLeod-Riera;布鲁斯·菲利普斯;沙恩·朗吉;Todd Rippon;Thomas Robins;Harry Sinclair;Peter Tait;阿兰·霍华德;Robert Pollock;Ross Duncan;佩特·史密斯;杰德·布罗菲;李·哈特利;比利·杰克逊;凯蒂·杰克逊;布鲁斯·斯宾斯;Jørn Benzon;Royd Tolkien;Alexandra Astin;彼得·杰克逊;Maisy McLeod-Riera;肖恩·奥斯汀;米兰达·奥托;伊恩.霍姆;菲利普·格里夫,9.0,,美国;新西兰,2004-03-15,201
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,动作;爱情;武侠;古装,李惠民;姜明海,张曼玉;梁家辉;甄子丹;刘洵;吴启华;熊欣欣;袁祥仁;任世官;元彬;徐锦江;王彤川;郑希怡;林青霞;施懿,8.9,,中国香港;中国大陆,2012-02-24,88
97,天空之城,天空の城ラピュタ,https://p1.meituan.net/movie/ba1ed511668402605ed369350ab779d6319397.jpg@464w_644h_1e_1c,动画;奇幻;冒险,宫崎骏,寺田农;鹫尾真知子;龟山助清;铃木玲子;林原惠美;关俊彦;鳕子;安娜·帕奎因;克萝丽丝·利奇曼;安迪·迪克;马克·哈米尔;吉姆·卡明斯;迈克尔·麦克沙恩;科里·伯顿;黛比·德里贝里;埃迪·弗里森;特蕾丝·麦克尼尔;斯科特·门维尔;Susan Hickman;Matt Miller;Andrew Philpot;迈克尔·索里奇;安原义人;西村知道;峰惠研;糸博;Richard A. Dysart;彼得·费尔南德斯;约翰·德米塔;John Hostetter;大塚芳忠;菅原正志;詹姆斯·范德比克;曼迪·帕廷金;初井言荣;永井一郎;田中真弓;横泽启子;常田富士男;神山卓三;槐柳二;理查德·戴萨特;古田信幸;Takahiro Hirai;Shinya Ohtaki;马特·K·米勒;Lara Cody;戴夫·麦罗;Ray Michaels;杰夫·温克里斯;Hideki Fukushi;菅原正志;芭芭拉·古德森;Edward Mannix;Barry Stigler;Clifton Wells,9.0,,日本,1992-05-01,125
100,魂断蓝桥,Waterloo Bridge,https://p0.meituan.net/movie/58782fa5439c25d764713f711ebecd1e201941.jpg@464w_644h_1e_1c,剧情;爱情;战争,茂文·勒鲁瓦;伍经纬,费雯·丽;罗伯特·泰勒;露塞尔·沃特森;玛丽亚·彭斯卡娅;C.奥布雷·史密斯;Janet Shaw;Janet Waldo;Virginia Carroll;Leda Nicova;Lowden Adams;Harry Allen;Jimmy Aubrey;Colin Campbell;里奥.G.卡罗尔;大卫·克莱德;Gilbert Emery;赫伯特·埃文斯;艾塞尔·格里菲斯;Bobbie Hale;Winifred Harris;哈利韦尔·霍布斯;Bill James;George Kirby;威尔弗雷德·卢卡斯;Dan Maxwell;Florine McKinney;埃德蒙·莫蒂默;伦纳德米迪;坦普·皮戈特;John Power;Wyndham Standing;Cyril Thornton;戴维·瑟斯比;诺玛·威登;Eric Wilton;弗吉尼亚·菲尔德;Steffi Duna;Florence Baker;Margery Manning;Frances MacInerney;Eleanor Stewart;Phyllis Barry;丽塔·卡莱尔;Kathryn Collier;汤姆·康威;Frank Dawson;Connie Emerald;Maria Genardi;Douglas Gordon;Denis Green;Harold Howard;Eric Lonsdale;Charles McNaughton;Frank Mitchell;Judith Nelles;Gordon Orbell;Elsie Prescott;Jean Prescott;Clara Reid;Fred Sassoni;Paul Scardon;约翰·格雷厄姆·斯佩西;哈里·斯塔布斯;William Tetley;帕特·威尔士;玛莎·温特沃思;罗伯特·温克勒;道格拉斯·伍德;Frank Whitbeck;戴维·卡文迪什;迪克·戈登;Bobby Hale;Charles Irwin;Walter Lawrence;James May,9.5,,美国,1940-05-17,108
34,英雄本色,A Better Tomorrow,https://p0.meituan.net/movie/3e5f5f3aa4b7e5576521e26c2c7c894d253975.jpg@464w_644h_1e_1c,剧情;动作;犯罪,吴宇森,狄龙;张国荣;周润发;朱宝意;李子雄;曾江;石燕子;田丰;吴宇森;金兴贤;良鸣;成奎安;王侠;徐克;梁柏坚;陈志辉;张国梁;洪新南;杜伟和;刘崇峰;皮埃尔·特朗布莱;麦伟章;黄炜溏;杨瑞麟;曾醒光;马汉元;刘崇峰;Yung-Sheng Pan;Foo-Wai Lam;Sun Nan Hung;陈伟明;周星驰;Te-Wei Chu;张永汉,8.8,,中国香港,2017-11-17,95
93,黑客帝国,The Matrix,https://p1.meituan.net/movie/ad974d3527879f00be2eec29135118163728582.jpg@464w_644h_1e_1c,动作;科幻,拉娜·沃卓斯基;莉莉·沃卓斯基,基努·里维斯;凯瑞-安·莫斯;劳伦斯·菲什伯恩;雨果·维文;乔·潘托里亚诺;格洛丽亚·福斯特;马库斯·钟;朱利安·阿拉汗加;Paul Goddard;安东尼雷派克;贝琳达·麦克洛里;David Aston;比尔·扬;奈杰尔·哈巴克;Rana Morrison;Robert Simper;Chris Scott;Michael Butcher;Bernard Ledger;马特·多兰;Tamara Brown;Elenor Witt;Adryn White;Janaya Pender;阿达·尼科德莫;Marc Gray;罗温·维特;Denni Gordon;Steve Dodd;Harry Lawrence;Lawrence Woodward;Luke Quinton;David O'Connor;Natalie Tjen;Fiona Johnson;Jeremy Ball;Marc Aden Gray;罗伯特·泰勒;Deni Gordon,9.0,,美国;澳大利亚,2000-01-14,136
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,剧情;音乐;传记;历史;战争,罗曼·波兰斯基,艾德里安·布洛迪;艾米莉娅·福克斯;米哈乌·热布罗夫斯基;埃德·斯托帕德;穆琳·利普曼;弗兰克·芬莱;Wanja·穆埃斯;茱莉亚·蕾娜;理查德·赖丁斯;Anthony Milner;约阿希姆·保罗·阿斯波克;丹尼尔·卡尔塔吉罗内;泽比纽·扎马洲斯基;玛雅·奥丝塔泽斯卡;约翰·贝内特;西里尔·谢普斯;罗南·维博特;Katarzyna Figura;瓦伦丁·佩尔卡;安德鲁·蒂曼;Tom Strauss;托马斯·克莱舒曼;帕韦尔·伯克齐克;安杰伊·皮耶钦斯基;莫嘉娜·波兰斯基;Maciej Kowalewski;波利斯·席克;Jacek Wolszczak;Pawel Zdun;David Szurmiej;Izabella Szolc;Dagmara Sieminska;阿克西尔·普拉尔;Aleksandra Nizynska;Rafal Dajbor;Anna Gryszka;Adrian Hood;Ryszard Kluge;Ireneusz Machnicki;帕威·马拉欣斯基;Adam Malecki;Maurycy Zylber;Jerzy Góralczyk;Nina Franoszek;约翰·基奥;Rafal Mohr;Dmitri Leshchenko;乌多·科罗施瓦德;波佩克;索菲娅·切尔文斯卡;Katarzyna Bargielowska;Wojciech Smolarz;Uwe Rathsam;乔安娜·布罗兹克;Roy Smiles;Paul Bradley;Ben Harlan;Thomas Lawincky;Lejb Fogelman;Detlev von Wangenheim;安杰伊·布卢门菲尔德;Darian Wawer;杰西卡·凯特·梅耶尔;Roddy Skeaping;Lucy Skeaping;Nomi Sharron;露丝·普拉特;Lech Mackiewicz;Torsten Flach;Frank-Michael Köbe;克日什托夫·皮耶钦斯基;Peter Rappenglück;塞萨里·科辛斯基;雅努什·奥莱伊尼恰克;Emilio Fernandez,8.9,,法国;德国;英国;波兰,2002-05-24,150
81,活着,To Live,https://p0.meituan.net/movie/4c41068ef7608c1d4fbfbe6016e589f7204391.jpg@464w_644h_1e_1c,剧情;家庭;历史,张艺谋,葛优;巩俐;牛犇;郭涛;姜武;倪大红;刘天池;董飞;黄宗洛;刘燕瑾;李连义;赵玉秀;张康;张璐;肖聪,9.0,,中国大陆;中国香港,1994-05-17,132
28,美国往事,Once Upon a Time in America,https://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg@464w_644h_1e_1c,剧情;犯罪,赛尔乔·莱翁内,罗伯特·德尼罗;詹姆斯·伍兹;伊丽莎白·麦戈文;詹妮弗·康纳利;乔·佩西;斯科特·科菲;理查德·布赖特;詹姆斯·拉索;克莱姆·卡塞塔;保罗·赫尔曼;Richard Zobel;Baxter Harris;玛西娅·让·库尔茨;爱丝黛儿·哈里斯;查克·洛;Dutch Miller;达兰妮·弗鲁格;波特·杨;丹尼·爱罗;拉里·拉普;詹姆斯·海登;威廉·弗西斯;特里特·威廉斯;鲁斯蒂·雅各布斯;斯科特·提勒;塔斯黛·韦尔德;诺亚·莫扎兹;Frankie Caserta;阿德里安·柯兰;迈克·莫内蒂;Angelo Florio;布莱恩·布鲁姆;Frank Gio;卡伦谢罗;马里奥·布雷加;Ray Dittrich;Amy Ryder;奥丽娃·维拉索布罗斯;罗伯特·哈珀;Gerard Murphy;Joey Marzella;Frank Sisto;Bruno Iannone;阿诺恩·米尔坎;理查德·弗让吉;Marty Licata;Alexander Godfrey;Gerritt Debeer;Paul Farentino;Cliff Cudney;朱莉·科恩;Jerry Strivelli;Mike Gendel;Marvin Scott;Joey Faye;Ann Neville;Tandy Cronyn;Linda Ipanema;Francesca Leone;Bruce Bahrenburg;Mort Freeman;Sandra Solberg;Jay Zeely;Massimo Liti;塞尔瓦托雷·比拉;Matteo Cafiso;Nelson Camp;艾米·莱德;Richard M. Fleming;路易丝·弗莱彻,8.8,,意大利;美国,2015-04-23,229
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,喜剧;动画;奇幻;冒险,瑞奇·摩尔,约翰·C·赖利;萨拉·西尔弗曼;简·林奇;杰克·麦克布瑞尔;斯戴芬妮·斯考特;贾米·埃曼;胡军;谢娜;杰洛·里佛斯;艾伦·图代克;艾德·奥尼尔;瑞秋·哈里斯;敏迪·卡灵;丹尼斯·海斯伯特;伊迪·迈克莱尔;亚当·卡罗拉;霍拉提奥·桑斯;鲁本·兰登;凯尔·赫伯特;布兰登·斯考特;乔·洛·特鲁格里奥;雷蒙德·S·佩尔西;杰斯·哈梅尔;斯盖拉·阿斯丁;莫里斯·拉马奇;约翰·迪·马吉欧;乔西·特立尼达;辛贝·沃克;塔克·吉莫尔;蒂姆·梅尔滕斯;凯文·迪特斯;马丁·贾维斯;布莱恩·克辛格;菲尔·约翰斯顿;洁米·斯贝勒·罗伯茨;艾娃·阿卡雷斯;伊莎贝拉·阿塞尔斯;鲍伯·伯根;大卫·博特;里德·巴克;Michael Carlsen;大卫·考吉尔;吉姆·卡明斯;伊丽莎白·戴利;黛比·德里贝里;特丽·道格拉斯;桑迪·福克斯;埃迪·弗里森;Tyler Ganus;Earl Ghaffari;埃米莉·哈恩;詹妮弗·黑尔;Daniel Kaz;Dave Kohut;劳伦·麦克穆伦;莫娜·马歇尔;斯科特·门维尔;拉瑞恩·纽曼;保罗·佩普;Lynwood Robinson;Trenton Rogers;杰登·桑德;凯斯·索西;艾普尔·斯图瓦特;弗雷德·塔特西奥;Jennifer Christine Vera;Will Deters;Cooper Reed;尼克·格里姆肖;凯蒂·洛斯;瑞奇·摩尔;罗杰·克莱格·史密斯;Reed Buck;Mike Carlsen,8.8,,美国,2012-11-06,101
14,初恋这件小事,สิ่งเล็กเล็กที่เรียกว่า...รัก,https://p1.meituan.net/movie/05bc2f0ccf97aacfa64fcac4f237cf8082385.jpg@464w_644h_1e_1c,喜剧;爱情,普特鹏·普罗萨卡·那·萨克那卡林;华森·波克彭,马里奥·毛瑞尔;平采娜·乐维瑟派布恩;阿查拉那·阿瑞亚卫考;华森·波克彭;普特鹏·普罗萨卡·那·萨克那卡林;Khachamach Promsaka Na Skolnakor;皮拉瓦特·赫拉巴特;Pijittra Siriwetchapan;雅尼卡·桑普蕾舞;诺特·阿查拉那·阿瑞亚卫考;苏达拉·布查蓬,8.9,,泰国,2012-06-05,118
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,剧情;喜剧,奥利维埃·纳卡什;埃里克·托莱达诺,弗朗索瓦·克鲁塞;奥玛·希;安娜·勒尼;奥德雷·弗勒罗;阿尔芭·贝露琪;Cyril Mendy;Christian Ameri;Grégoire Oestermann;玛丽-洛尔·德库洛;Dominique Daguier;François Caron;多萝特博里埃;艾米丽·卡恩;Sylvain Lazard;Fabrice Mantegna;海迪·布奇纳法;Jérôme Pauwels;安托万·劳伦特;Abdel Sellou;Dominique Henry;皮埃尔-罗兰·巴纳隆;Elliot Latil;Alain Anthony;Caroline Bourg;Kévin Wamo;Michel Winogradoff;Renaud Barse;Benjamin Baroche;Nicky Marbot;Jean François Cayrey;克洛蒂尔德·莫勒;托马·索利韦尔;Ian Fenelon;François Bureloup;约瑟芬娜·德·摩;Absa Diatou Toure;萨丽马特·卡马特,8.9,,法国,2011-11-02,112
27,七武士,七人の侍,https://p1.meituan.net/movie/4ffca83fd972f71e291f8ea8d78a4b58594878.jpg@464w_644h_1e_1c,剧情;动作;冒险,黑泽明,三船敏郎;志村乔;千秋实;加东大介;稻叶义男;宫口精二;木村功;藤原釜足;小杉义男;左卜全;土屋嘉男;高堂国典;东野英治郎;登山晴子;上田吉二郎;多多良纯;渡边笃;小川虎之助;清水元;大友伸;堺左千夫;谷晃;中岛春雄;千叶一郎;千石规子;本间文子;伊藤实;大村千吉;广濑正一;草间璋夫;铃木和夫;仲代达矢;林干;夏木顺平;坂本晴哉;樱井巨郎;坪野镰之;山本廉;Jirya Kimagaya;马野都留子;加藤武;津岛惠子;岛崎雪子;熊谷二良;片桐恒男;堤康久;山形勋;榊田敬治;杉宽;宇野晃司;天见龙太郎;伊原德;伊藤久哉;加藤茂雄;森今日子;中西英介;中野俊子;大西康雄;大城政子;大塚秀男;关猛;铃川二郎;高原鸟子;山田彰;Yu Akitsu;上山草人;高原骏雄;牧壮吉;大久保正信;西条悦郎;鸭田清;成田孝;Hiroshi Agetsu;天野五郎;Shizuko Hogashi;一万慈多鹤惠;池田兼雄;今井和雄;神山恭一;河边昌义;河边美智子;川越一平;川又吉一;Akira Kichijoji;北野八代子;松下正秀;Jun Mikami;清水美恵;Kyoji Naka;大江秀;小野松枝;小泽经子;Megeru Shimoda;砂川繁视;Misao Suyama;户川夕子;Michiko Uwamoto;宇津井健;橘正晃;铃木治夫;安芸津宏;Kakue Ichibanji;东静子;Chindanji Miyagawa;Shû Ôe;高木新平;稻垣三郎;熊谷卓三;岩本弘司;Akira Kitchôji;Yasumasa Ônishi;Tsurue Ichimanji,8.8,,日本,1954-04-26,207
95,春光乍泄,Happy Together,https://p0.meituan.net/movie/ae7245920d95c03765fe1615f3a1fe3865785.jpg@464w_644h_1e_1c,剧情;爱情,王家卫,张国荣;梁朝伟;张震;关淑怡;格利高里·戴顿;关雪丽,9.0,,中国香港;日本;韩国,1997-05-17,96
69,大话西游之月光宝盒,A Chinese Odyssey,https://p0.meituan.net/movie/396266d8b711958841b3536a3fa7b868211445.jpg@464w_644h_1e_1c,喜剧;爱情;奇幻;古装,刘镇伟,周星驰;莫文蔚;吴孟达;蓝洁瑛;朱茵;刘镇伟;罗家英;陆树铭;蔡少芬;江约诚;李宝龙,8.9,,中国香港;中国大陆,2014-10-24,87
78,盗梦空间,Inception,https://p1.meituan.net/movie/d40efe1183f29d5900f5c60be3c8a89d339225.jpg@464w_644h_1e_1c,剧情;科幻;悬疑;冒险,克里斯托弗·诺兰,莱昂纳多·迪卡普里奥;渡边谦;约瑟夫·高登-莱维特;玛丽昂·歌迪亚;艾伦·佩姬;汤姆·哈迪;基里安·墨菲;汤姆·贝伦杰;迈克尔·凯恩;皮特·波斯尔思韦特;迪利普·劳;卢卡斯·哈斯;李太力;克莱尔·吉尔蕾;马格努斯·诺兰;泰勒·吉蕾;乔纳森·吉尔;水源士郎;厄尔·卡梅伦;冈本玉二;瑞恩·海沃德;米兰达·诺兰;拉什·费加;蒂姆·科勒赫;妲露拉·莱莉;尼古拉斯·克拉克;克拉雷·戴珂拉;西尔维·拉古纳;魏吉拉·布拉姆雷;简·西谢尔·达哥瑞;海琳娜·库林纳;马克·弗莱施曼;郎谢丽;克莱格·塞尔博;安吉拉·那森;娜塔莎·博蒙特;马克·拉杜奇;卡尔·吉丽亚德;吉尔·马德雷尔;亚历克斯·朗伯德;尼古拉·普利曼;彼特·巴适姆;迈克尔·加斯顿;菲利克斯·斯科特;安德鲁·普利文;丽萨·雷纳德;杰森·坦戴尔;杰克·吉尔罗伊;珊农·威利斯;艾黛姆·科尔;莫宾·汗;杰克·穆雷;娜塔莉·纳什图科瓦;约翰·希亚拉彻;迈克尔·奥古斯特;丹尼尔·吉伦杜;Scott Pretty;本·施密特;诺曼·萨利特;阿隆佐·F·琼斯;Youlanda Davis;晟焕乔;艾梵·塔瑞;肯尼斯·马克·巴汗;安德鲁·霍格兰;让·克里斯托弗·莱杰;扎卡里·克里斯托弗·费伊;科林·史密斯;约翰·劳森;玛格丽特·因索利亚;工藤俊作;François-Marie Nivon,8.9,,美国;英国,2010-09-01,148
89,教父2,The Godfather: Part Ⅱ,https://p0.meituan.net/movie/bb1dee5e0b25889a2410211c1d5010ae190824.jpg@464w_644h_1e_1c,剧情;犯罪,弗朗西斯·福特·科波拉,阿尔·帕西诺;罗伯特·德尼罗;黛安·基顿;罗伯特·杜瓦尔;约翰·凯泽尔;塔莉娅·夏尔;斯特拉斯伯格;迈克尔·V·格佐;G·D·斯普拉德林;理查德·布赖特;汤姆·罗斯奎;布鲁诺·柯比;弗兰克·西维罗;弗朗西丝卡·德·萨维奥;摩甘娜金;莱奥波多·特里耶斯泰;多米尼克·查尼斯;特洛伊·多纳胡;约翰·阿普雷亚;乔·斯皮内尔;詹姆斯·肯恩;阿贝·维高达;Tere Livrano;吉亚尼·罗素;菲伊·斯潘;哈利·戴恩·斯坦通;卡明·卡里迪;丹尼·爱罗;Carmine Foresta;Father Joseph Medeglia;卡门·阿尔根齐亚诺;乔·罗·格里普;Ignazio Pappalardo;彼得·多纳特;汤姆·达尔格伦;Phil Feldman;罗杰·科曼;伊凡·科尔;艾丽卡·约恩;Italia Coppola;罗曼·科波拉;索菲亚·科波拉;朱莉·格雷格;Larry Guardino;小杉正一;Connie Mason;理查德·麦瑟森;约翰·梅根纳;Frank Pesce;Jay Rasumny;Hank Robinson;托尼·西里科;Filomena Spagnuolo;Paul B. Brown;Vincent Coppola;Peter LaCorte;Andrea Maugeri;Richard Watson;Gabriella Belloni;Edward Van Sickle;Joe De Nicola;Ezio Flagello;Livio Giorgi;凯瑟琳·贝勒;Saveria Mazzola;Tito Alba;Johnny Naranjo;Elda Maida;Salvatore Po;Oreste Baldini;Giuseppe Sillato;Mario Cotone;James Gounaris;David Baker;Nick Discenza;威廉·鲍尔斯;约瑟夫·德拉·索尔特;玛丽亚娜·希尔;加斯通·莫辛;Maria Carta;Amerigo Tot;Laura Lyons;加里·库尔茨;Theresa Tirelli;Venancia Grangerard;朱利安·沃洛辛;Victor Pujols;Teresa Tirelli,9.0,,美国,1974-12-12,202
